episode,mean,ci_lower,ci_upper,std_returns
392,-152.53333333333333,-172.04066031843573,-133.02600634823094,38.54671048077759
393,-141.06666666666666,-155.47733010938362,-126.6560032239497,28.475642612981048
394,-151.73333333333332,-169.413906261875,-134.05276040479163,34.937022705942695
395,-139.73333333333332,-154.40699249878023,-125.05967416788643,28.995325293724317
396,-179.0,-239.88842342076748,-118.11157657923252,120.31624994156026
397,-157.53333333333333,-170.64808397243914,-144.41858269422752,25.914903476999918
398,-139.66666666666666,-151.3825443894331,-127.95078894390022,23.15071393187596
399,-138.8,-149.7373541874725,-127.86264581252752,21.612342152884153
400,-147.0,-159.06952658557907,-134.93047341442093,23.849528297222147
401,-143.33333333333334,-155.56259785802226,-131.10406880864443,24.165172367594558
402,-156.93333333333334,-178.0904147423592,-135.77625192430747,41.80664487322028
403,-141.8,-156.8160959921161,-126.78390400788393,29.671984542100763
404,-150.46666666666667,-175.6143937186585,-125.31893961467485,49.69220819761943
405,-143.13333333333333,-160.34751162053902,-125.91915504612764,34.01542133928211
406,-142.0,-159.1447414160209,-124.85525858397911,33.878213254735456
407,-155.86666666666667,-182.07689309947835,-129.656440233855,51.79171962990052
408,-147.93333333333334,-162.3190944252114,-133.54757224145527,28.42643527110324
409,-139.06666666666666,-152.15744087233165,-125.97589246100168,25.86752575892965
410,-142.2,-155.69249599509956,-128.70750400490041,26.661332799893305
411,-135.46666666666667,-150.57533490319506,-120.3579984301383,29.854908399718056
412,-135.2,-148.09329786965134,-122.30670213034865,25.47731016676081
413,-135.6,-152.81212835441593,-118.38787164558406,34.01137064767213
414,-144.26666666666668,-166.3917913988533,-122.14154193448009,43.71951001046965
415,-137.46666666666667,-154.5194092643752,-120.41392406895812,33.69642249392195
416,-131.6,-146.87939814986905,-116.32060185013093,30.192272742099647
417,-136.46666666666667,-148.0081163682776,-124.92521696505575,22.806042084402886
418,-153.66666666666666,-161.64411369168894,-145.68921964164437,15.763530343450634
419,-137.6,-150.50335814343606,-124.69664185656393,25.497189387590677
420,-143.4,-157.7897167233333,-129.0102832766667,28.43425164597561
421,-157.86666666666667,-173.6917612773487,-142.04157205598466,31.270575448636837
422,-148.2,-160.0023179342967,-136.39768206570326,23.321520819477733
423,-152.0,-168.5467549823053,-135.4532450176947,32.696584938899456
424,-146.73333333333332,-162.69657219897337,-130.77009446769327,31.543550141915787
425,-151.53333333333333,-166.23767856766358,-136.82898809900308,29.055961331349696
426,-133.2,-147.52359393758732,-118.87640606241264,28.303592233731276
427,-133.73333333333332,-147.91469046841007,-119.55197619825655,28.022530617740827
428,-143.13333333333333,-163.27369726840254,-122.99296939826411,39.79759903422428
429,-135.46666666666667,-155.2994965060274,-115.63383682730594,39.18990799796408
430,-143.66666666666666,-161.59008208193134,-125.74325125140196,35.41688235228442
431,-136.86666666666667,-150.94822560393294,-122.78510772940041,27.825328190138006
432,-143.4,-157.3829207821542,-129.4170792178458,27.630418020724914
433,-136.53333333333333,-149.99500203843544,-123.0716646282312,26.60041770766433
434,-139.86666666666667,-157.51186030539301,-122.22147302794035,34.867112807853125
435,-125.26666666666667,-137.49844398702427,-113.03488934630906,24.17013768176664
436,-158.4,-199.07189698387162,-117.72810301612837,80.36815289652985
437,-130.8,-152.0631245367812,-109.53687546321882,42.01618735677953
438,-130.46666666666667,-146.44423132233075,-114.48910201100259,31.571858073642456
439,-131.06666666666666,-148.37639190915306,-113.75694142418027,34.20422326100812
440,-145.4,-166.74775039514313,-124.05224960485688,42.18340906090924
441,-147.6,-165.65168394237932,-129.54831605762067,35.67034248971172
442,-156.0,-182.17511326941425,-129.82488673058575,51.72233560078276
443,-138.6,-151.2251320714764,-125.97486792852358,24.947411355355758
444,-146.2,-157.4846384159076,-134.91536158409238,22.29857992488909
445,-146.0,-163.07888812410093,-128.92111187589907,33.74808636550128
446,-156.13333333333333,-190.11865907995085,-122.1480075867158,67.15540848575704
447,-153.93333333333334,-189.5013024374668,-118.36536422919988,70.28273061159635
448,-139.66666666666666,-172.51142564877205,-106.82190768456127,64.90163497341359
449,-124.0,-137.8469680596311,-110.15303194036888,27.36177382164151
450,-135.2,-149.1271298215629,-121.27287017843709,27.520174418051933
451,-124.46666666666667,-139.44595351711948,-109.48737981621387,29.599249239728287
452,-135.4,-151.20559036965508,-119.59440963034493,31.232034836046143
453,-197.4,-302.122922074502,-92.67707792549798,206.93374140853237
454,-136.8,-155.99261606162352,-117.6073839383765,37.92483794735758
455,-131.53333333333333,-146.0789065848355,-116.98776008183118,28.742226002095865
456,-130.2,-142.7728224427842,-117.6271775572158,24.844046905982665
457,-141.06666666666666,-154.7592199539804,-127.37411337935293,27.056648392256978
458,-145.93333333333334,-160.91900184892714,-130.94766481773954,29.61185948606102
459,-143.33333333333334,-170.0089688028719,-116.65769786379478,52.71137343011363
460,-140.8,-166.40413249978735,-115.19586750021267,50.59407079885942
461,-139.46666666666667,-154.75284243627166,-124.18049089706166,30.205665399428337
462,-141.2,-155.13448349957758,-127.26551650042241,27.534705373401035
463,-133.0,-147.52576145259786,-118.47423854740214,28.7030776514761
464,-155.66666666666666,-198.3983294386588,-112.93500389467451,84.43827462840666
465,-142.0,-153.3190824912819,-130.6809175087181,22.366641828103447
466,-146.6,-159.19263350093573,-134.00736649906426,24.88319379286617
467,-132.66666666666666,-146.74798310344175,-118.58535022989156,27.82484900627894
468,-153.13333333333333,-196.6321338671582,-109.63453279950846,85.95414798341938
469,-144.06666666666666,-156.77357731373556,-131.35975601959777,25.109006794818114
470,-131.06666666666666,-145.3511890587654,-116.78214427456793,28.226386394451715
471,-128.8,-142.4635103737412,-115.13648962625882,26.999259249097925
472,-136.13333333333333,-150.13829695712414,-122.12836970954253,27.673974938358402
473,-129.06666666666666,-142.47062971136742,-115.6627036219659,26.486390635360056
474,-141.6,-151.69064820294292,-131.50935179705706,19.939241042059084
475,-139.06666666666666,-151.7829794609275,-126.35035387240583,25.127585549661465
476,-137.2,-150.23815021644813,-124.16184978355184,25.763540129415443
477,-141.26666666666668,-157.85203659096823,-124.68129674236515,32.77288852423939
478,-148.6,-158.22650696081743,-138.97349303918256,19.022092419079453
479,-132.93333333333334,-147.96791366496043,-117.89875300170624,29.708509817147604
480,-122.46666666666667,-137.0286640225445,-107.90466931078885,28.774680227975118
481,-139.4,-152.15697535729637,-126.64302464270364,25.207935258564913
482,-137.8,-154.76373426394608,-120.83626573605395,33.52054096619962
483,-133.26666666666668,-148.59366801045837,-117.93966532287499,30.286337220308138
484,-135.46666666666667,-148.95241202543278,-121.98092130790056,26.647993462089328
485,-120.93333333333334,-135.1423545512206,-106.72431211544608,28.077195174890402
486,-125.06666666666666,-139.74846853811937,-110.38486479521394,29.011415377782278
487,-130.66666666666666,-145.30794295185638,-116.02539038147692,28.931336336612976
488,-119.13333333333334,-133.71056507378444,-104.55610159288224,28.804783553353698
489,-136.4,-153.87888297473395,-118.92111702526606,34.53848095482294
490,-125.06666666666666,-139.74148935245265,-110.39184398088067,28.997624423773445
491,-123.73333333333333,-138.7110243426435,-108.75564232402317,29.59609583862184
492,-141.53333333333333,-165.21961174025853,-117.84705492640815,46.804368267170204
493,-127.2,-141.3134517771758,-113.0865482228242,27.888348821685373
494,-139.4,-152.70338118424536,-126.09661881575465,26.28763968103641
495,-126.06666666666666,-140.50218950187863,-111.63114383145471,28.52476506865959
496,-130.46666666666667,-143.1794880465586,-117.75384528677475,25.120686473281115
497,-149.0,-184.60133171042278,-113.39866828957722,70.34865551901709
498,-129.13333333333333,-143.49700200325395,-114.7696646634127,28.38278038216521
499,-143.8,-163.57708094852333,-124.02291905147668,39.07974752562594
500,-134.2,-148.6174547052445,-119.78254529475545,28.489062228628494
501,-132.26666666666668,-146.42151191380273,-118.11182141953061,27.97014281137815
502,-139.66666666666666,-150.7412608821238,-128.5920724512095,21.883530082893138
503,-133.46666666666667,-146.08783117947053,-120.84550215386281,24.93957141215988
504,-125.66666666666667,-138.2645417138206,-113.06879161951274,24.893551150627122
505,-144.4,-157.06968149384804,-131.73031850615197,25.035441544604986
506,-136.2,-149.71272766937403,-122.68727233062596,26.701310829245816
507,-146.8,-161.34479068868913,-132.2552093113109,28.740679648655956
508,-139.8,-154.2895134861964,-125.31048651380364,28.63145123810527
509,-135.46666666666667,-147.70179357847874,-123.2315397548546,24.176756514378756
510,-133.53333333333333,-144.40440212947158,-122.6622645371951,21.481361430060456
511,-144.6,-156.38726321265645,-132.81273678734354,23.29177251019481
512,-142.0,-155.07972680652517,-128.92027319347483,25.84569596664017
513,-144.0,-154.86656556190184,-133.13343443809816,21.472462985569837
514,-132.86666666666667,-144.84797588344878,-120.88535744988455,23.67520972569315
515,-138.86666666666667,-148.85197132976108,-128.88136200357226,19.731080952536672
516,-149.13333333333333,-159.1254752176861,-139.14119144898055,19.744591383183618
517,-130.13333333333333,-143.4265288480541,-116.84013781861255,26.26751267673097
518,-135.93333333333334,-149.67691602867532,-122.18975063799135,27.157483110348952
519,-141.4,-153.9355582705979,-128.8644417294021,24.770412457876702
520,-139.13333333333333,-158.46746733667723,-119.79919932998942,38.20447908586403
521,-133.73333333333332,-147.5302319048454,-119.93643476182122,27.262835916724107
522,-137.0,-149.05962018933894,-124.94037981066107,23.82995314025327
523,-145.66666666666666,-171.86764135026135,-119.46569198307196,51.77343806324715
524,-172.2,-249.31042883899252,-95.08957116100746,152.37112587363788
525,-125.66666666666667,-138.78766482201266,-112.54566851132068,25.927248643506744
526,-135.46666666666667,-147.89150250700112,-123.04183082633223,24.55162361682466
527,-139.93333333333334,-153.79812780523764,-126.06853886142903,27.396999024629608
528,-134.46666666666667,-147.0648127689634,-121.86852056436992,24.89408675881796
529,-131.06666666666666,-144.78289133242222,-117.35044200091109,27.103423318015672
530,-134.33333333333334,-146.54443453644328,-122.12223213022342,24.129281427805143
531,-136.86666666666667,-149.07944561575354,-124.6538877175798,24.132596673839767
532,-133.4,-145.95325214347972,-120.8467478565203,24.8053757614487
533,-138.0,-153.25501855492516,-122.74498144507483,30.144098372097094
534,-142.46666666666667,-160.2544910634379,-124.67884226989543,35.14895288467196
535,-130.93333333333334,-143.27073948847945,-118.59592717818722,24.378861517488648
536,-130.66666666666666,-143.06922105111744,-118.26411228221588,24.50759519459676
537,-139.13333333333333,-152.17497514772214,-126.09169151894451,25.770439568535796
538,-142.13333333333333,-157.14677601696906,-127.11989064969761,29.66674157293914
539,-156.8,-198.86460169469495,-114.73539830530507,83.12015399408257
540,-129.73333333333332,-142.9835604497656,-116.48310621690105,26.182606609902095
541,-131.53333333333333,-143.99247594220284,-119.0741907244638,24.619414200089235
542,-145.66666666666666,-165.92604067622725,-125.40729265710607,40.032764358987535
543,-126.26666666666667,-138.74990468914808,-113.78342864418525,24.667027024394777
544,-141.2,-158.8947948956748,-123.50520510432516,34.96512548240032
545,-139.06666666666666,-161.47092640978332,-116.66240692355002,44.27108411693674
546,-123.6,-135.96275168219256,-111.23724831780741,24.428944580831427
547,-134.26666666666668,-150.7415174120143,-117.79181592131904,32.55450131019604
548,-127.86666666666666,-143.31173934709466,-112.42159398623865,30.51964758788818
549,-146.26666666666668,-174.37091715526583,-118.16241617806753,55.53433372448275
550,-133.46666666666667,-152.1706008426431,-114.76273249069024,36.95919672046759
551,-126.26666666666667,-140.03631313890298,-112.49702019443033,27.208985443946432
552,-149.6,-186.88137771417072,-112.31862228582926,73.66844643400592
553,-125.86666666666666,-139.54849207660916,-112.18484125672417,27.03544997878814
554,-137.93333333333334,-149.73748354385643,-126.12918312281023,23.32514141912589
555,-135.6,-150.14549499711546,-121.05450500288453,28.742071370495665
556,-121.66666666666667,-135.5821043183195,-107.75122901501385,27.49707055104032
557,-131.26666666666668,-144.2197696142376,-118.31356371909577,25.59548571308794
558,-131.6,-146.46593925873654,-116.73406074126345,29.37527304837636
559,-130.8,-142.63987099028816,-118.96012900971186,23.395726105423616
560,-131.46666666666667,-145.96756643542943,-116.96576689790392,28.653950668082206
561,-126.6,-140.64262453468803,-112.55737546531196,27.748393346882867
562,-134.13333333333333,-148.34884179312365,-119.917824873543,28.09001404216254
563,-136.66666666666666,-151.55196496671698,-121.78136836661632,29.413526744604354
564,-127.06666666666666,-139.54853687791186,-114.58479645542147,24.66432421309955
565,-143.53333333333333,-158.00476744384272,-129.06189922282394,28.595726176398383
566,-124.13333333333334,-137.7651506856135,-110.5015159810532,26.93663346118483
567,-136.8,-150.3000864260608,-123.29991357393921,26.676331581884842
568,-136.4,-149.74438731119236,-123.05561268880767,26.368668276321173
569,-139.86666666666667,-154.29083052432554,-125.4425028090078,28.502319593714162
570,-134.2,-147.741757745745,-120.658242254255,26.758674605941653
571,-132.33333333333334,-146.70389468219796,-117.96277198446873,28.39640039785951
572,-132.53333333333333,-145.29441241925068,-119.77225424741599,25.216044275200836
573,-191.66666666666666,-294.4221335562862,-88.91119977704707,203.04602652819608
574,-142.26666666666668,-157.31827186616223,-127.21506146717113,29.742151158844507
575,-169.4,-244.5318107671814,-94.2681892328186,148.46135299576565
576,-135.46666666666667,-151.96781980796538,-118.96551352536795,32.60647515789191
577,-121.8,-133.39654704163652,-110.20345295836347,22.9149150845761
578,-132.8,-145.63090779502545,-119.96909220497457,25.354026636151243
579,-139.06666666666666,-158.53421677143027,-119.59911656190306,38.4681108914326
580,-156.33333333333334,-190.33764399689045,-122.32902266977624,67.19292290776528
581,-143.46666666666667,-157.23432906380154,-129.6990042695318,27.20506488791298
582,-134.86666666666667,-148.93002646332872,-120.80330687000463,27.78936647152808
583,-160.73333333333332,-214.9870606643076,-106.47960600235905,107.20601144007219
584,-136.13333333333333,-151.82733745002753,-120.43932921663912,31.011539071054756
585,-129.66666666666666,-141.56618473969678,-117.76714859363653,23.513589451397863
586,-148.73333333333332,-179.6013617477396,-117.86530491892705,60.99559182614939
587,-135.6,-151.00182583115824,-120.19817416884175,30.43419129860362
588,-126.86666666666666,-141.77855215343092,-111.95478117990241,29.466063342239813
589,-137.53333333333333,-156.06301541651283,-119.00365125015382,36.61487250952663
590,-133.46666666666667,-152.07817521777957,-114.85515811555378,36.77656258482508
591,-135.26666666666668,-146.85476935737367,-123.6785639759597,22.898228946555864
592,-123.33333333333333,-137.29776340617408,-109.36890326049257,27.593880158872594
593,-134.6,-148.40473389980568,-120.79526610019431,27.278318618761435
594,-133.13333333333333,-149.9074593842002,-116.35920728246646,33.14587287866906
595,-127.33333333333333,-138.50463285653282,-116.16203381013385,22.07462092288085
596,-126.66666666666667,-139.29297073279665,-114.0403626005367,24.94972723075122
597,-132.0,-151.4566132944274,-112.5433867055726,38.44649962393629
598,-130.33333333333334,-151.78469870125684,-108.88196796540984,42.388153481315456
599,-134.2,-154.5640551997331,-113.83594480026687,40.239615637660684
