episode,mean,ci_lower,ci_upper,std
391,-131.13333333333333,-143.57327580789365,-118.69339085877299,24.58147450599514
392,-142.0,-153.739656478033,-130.260343521967,23.1977010355193
393,-134.86666666666667,-152.55727981769283,-117.17605351564053,34.95686230516438
394,-138.13333333333333,-149.887330813781,-126.37933585288565,23.226039027111117
395,-140.26666666666668,-153.247420675469,-127.28591265786437,25.650124539442086
396,-153.46666666666667,-187.23578073219068,-119.69755260114268,66.72817162854749
397,-150.86666666666667,-169.9519338144879,-131.78139951884546,37.712715215015855
398,-135.2,-147.77146437859258,-122.62853562140741,24.8413633549637
399,-155.46666666666667,-173.82788293881467,-137.10545039451867,36.28198206027645
400,-150.93333333333334,-164.7845752501088,-137.0820914165579,27.370219014266016
401,-134.93333333333334,-147.07404110939416,-122.79262555727252,23.99018317747676
402,-143.46666666666667,-157.13600721376667,-129.79732611956666,27.010779741100077
403,-137.66666666666666,-155.91670432061056,-119.41662901272275,36.062291786419905
404,-152.73333333333332,-179.20000563336072,-126.26666103330594,52.29845971813022
405,-138.6,-151.95334061574107,-125.24665938425893,26.386360112755227
406,-140.33333333333334,-155.44064543095067,-125.22602123571602,29.8522286530764
407,-133.06666666666666,-145.94574321971422,-120.18759011361911,25.449208675756935
408,-134.86666666666667,-154.64691283672605,-115.0864204966073,39.08600204108314
409,-169.13333333333333,-211.4664564180256,-126.80021024864108,83.6507554591642
410,-146.4,-162.66555965632088,-130.13444034367913,32.140939625343876
411,-126.33333333333333,-139.2669133538902,-113.39975331277645,25.556908176764175
412,-126.46666666666667,-140.69658063116543,-112.2367527021679,28.118479491055144
413,-155.8,-202.72996612163467,-108.87003387836535,92.73417205467824
414,-140.26666666666668,-160.79544935432347,-119.7378839790099,40.56511911592136
415,-138.0,-152.2911346567646,-123.70886534323542,28.239452308192288
416,-128.33333333333334,-144.59245362296133,-112.07421304370536,32.12821536005731
417,-145.0,-160.65384485251678,-129.34615514748322,30.932183886689927
418,-165.2,-199.1663972406717,-131.23360275932828,67.11800553254444
419,-137.8,-153.18341280441734,-122.41658719558268,30.397806938439928
420,-141.06666666666666,-155.43817847043755,-126.69515486289578,28.39827850807549
421,-136.0,-147.7918974818399,-124.2081025181601,23.300929881301588
422,-154.2,-172.70970703171716,-135.69029296828282,36.57540156990761
423,-147.93333333333334,-158.18957078363826,-137.67709588302841,20.266447367234566
424,-140.8,-165.96084978603776,-115.63915021396227,49.71813887640338
425,-125.06666666666666,-138.6791819364605,-111.45415139687283,26.89849231627841
426,-142.8,-166.52613080222827,-119.07386919777176,46.883117074984106
427,-149.0,-196.54327809947947,-101.45672190052053,93.94608382826112
428,-181.86666666666667,-281.5398760566713,-82.19345727666206,196.95544899516972
429,-123.93333333333334,-137.27345505413956,-110.59321161252711,26.360239418909348
430,-137.53333333333333,-158.97928569666684,-116.08738096999981,42.37745731976954
431,-135.13333333333333,-147.66080763288494,-122.60585903378173,24.754438434798363
432,-126.26666666666667,-142.88597365761123,-109.6473596757221,32.83994857216165
433,-134.2,-148.3665808687598,-120.0334191312402,27.99333253949352
434,-125.4,-141.16340484370895,-109.63659515629107,31.148675734290855
435,-130.4,-142.19305576458734,-118.60694423541267,23.30321866180721
436,-127.0,-143.06721880102464,-110.93278119897535,31.74901573277509
437,-134.73333333333332,-148.83137251824337,-120.63529414842327,27.857893355783784
438,-130.66666666666666,-148.29133490100145,-113.04199843233185,34.8265543642906
439,-127.6,-141.31290483206723,-113.88709516793274,27.096863287103915
440,-141.66666666666666,-154.73681731330902,-128.5965160200243,25.826773360646936
441,-133.13333333333333,-151.56786397236726,-114.69880269429937,36.426852122514724
442,-135.66666666666666,-149.40179906231273,-121.9315342710206,27.1407852174955
443,-137.33333333333334,-151.92203893935815,-122.74462772730855,28.82745604839633
444,-143.4,-164.5694518020661,-122.2305481979339,41.83108891721563
445,-135.6,-154.32029735756234,-116.87970264243765,36.9915305621886
446,-132.13333333333333,-143.59015010537556,-120.6765165612911,22.63880640748437
447,-127.13333333333334,-140.2818891768612,-113.9847774898055,25.981702963602846
448,-129.4,-143.29841330032556,-115.50158669967443,27.463430230034994
449,-130.8,-142.61822032851535,-118.98177967148467,23.352944139872385
450,-130.6,-142.83224259624265,-118.36775740375734,24.171057072457547
451,-138.06666666666666,-183.2963880205303,-92.83694531280304,89.37446814138563
452,-133.46666666666667,-146.55404935608396,-120.37928397724939,25.860824082426728
453,-128.26666666666668,-143.35339571254352,-113.17993762078984,29.811556297665657
454,-133.6,-147.48120407201367,-119.71879592798632,27.429424589905878
455,-118.66666666666667,-131.4755550620711,-105.85777827126225,25.31051604021977
456,-123.73333333333333,-136.74036703622454,-110.72629963044211,25.702053527987903
457,-124.8,-143.37600275624442,-106.22399724375559,36.70640271124371
458,-127.06666666666666,-143.8016610986059,-110.33167223472744,33.06854833355842
459,-126.53333333333333,-142.02586750281614,-111.04079916385052,30.61343205558995
460,-130.46666666666667,-144.17965450437137,-116.75367882896197,27.097027307232224
461,-125.53333333333333,-139.72720612303982,-111.33946054362684,28.047261700367276
462,-133.2,-151.6061057309192,-114.79389426908077,36.37068416550157
463,-129.33333333333334,-142.10618101605178,-116.56048565061491,25.23929916265945
464,-131.86666666666667,-143.97836950562615,-119.75496382770719,23.932869076277132
465,-152.53333333333333,-181.3220597358938,-123.74460693077287,56.88686628348898
466,-131.2,-143.72383935451813,-118.67616064548183,24.74725574011524
467,-130.2,-144.04721466416822,-116.35278533583177,27.362261115144218
468,-148.06666666666666,-178.35905924986838,-117.77427408346495,59.85812856710069
469,-133.26666666666668,-145.40596803652105,-121.12736529681231,23.98740410206064
470,-136.26666666666668,-150.9879547584568,-121.54537857487657,29.08944061950239
471,-133.53333333333333,-145.91963278489285,-121.14703388177381,24.47547525358576
472,-121.86666666666666,-134.68381676996069,-109.04951656337262,25.326841273417593
473,-129.66666666666666,-144.15673004101367,-115.17660329231965,28.63253782364082
474,-131.53333333333333,-143.7656689826293,-119.30099768403737,24.171240946399273
475,-124.93333333333334,-137.16790204358733,-112.69876462307936,24.175653501451045
476,-115.86666666666666,-127.73198666016654,-104.00134667316678,23.44601363890151
477,-140.73333333333332,-155.03816078475037,-126.42850588191627,28.266509433524956
478,-133.93333333333334,-146.7192742048676,-121.14739246179907,25.26517145971681
479,-128.46666666666667,-139.13160710476328,-117.80172622857006,21.07404933930723
480,-126.8,-140.78585098352377,-112.81414901647621,27.636208133533803
481,-131.4,-145.83709976414931,-116.9629002358507,28.527881099023112
482,-126.6,-139.61009620939743,-113.58990379060255,25.708105077322728
483,-132.33333333333334,-149.70430238879845,-114.96236427786825,34.32524176494934
484,-132.73333333333332,-146.39842642865116,-119.06824023801546,27.00238672578572
485,-125.33333333333333,-140.3715472540729,-110.29511941259375,29.71568983251478
486,-123.33333333333333,-138.48014960802482,-108.18651705864184,29.930289377522264
487,-120.2,-132.88368888507335,-107.51631111492665,25.06312031651287
488,-126.46666666666667,-140.5918078731716,-112.34152546016173,27.911447273276405
489,-118.53333333333333,-133.2214136365109,-103.84525303015577,29.02382163365504
490,-136.06666666666666,-155.08525872734168,-117.04807460599166,37.58096444862597
491,-117.06666666666666,-130.53797119696915,-103.59536213636419,26.61945821303573
492,-134.6,-148.0196638739161,-121.1803361260839,26.51741566090733
493,-113.2,-125.55225112007254,-100.84774887992747,24.40819534500656
494,-122.93333333333334,-136.93902841201606,-108.92763825465063,27.6754203019374
495,-126.4,-139.9563754185582,-112.84362458144182,26.787559301536476
496,-141.33333333333334,-180.99907910042134,-101.66758756624534,78.37998610756588
497,-134.53333333333333,-149.59106277310883,-119.47560389355785,29.754252730585513
498,-124.86666666666666,-138.23031746082273,-111.50301587251059,26.40673314811121
499,-125.86666666666666,-140.274249295783,-111.45908403755033,28.46955488860961
500,-131.86666666666667,-149.15902309928143,-114.57431023405192,34.16990228581613
501,-129.2,-141.30089036944526,-117.09910963055472,23.911503507726152
502,-139.13333333333333,-155.61792292797304,-122.64874373869361,32.57374539239983
503,-127.66666666666667,-140.81755965423108,-114.51577367910228,25.986321188057552
504,-133.2,-145.2655650031171,-121.13443499688287,23.841700163089598
505,-124.8,-136.53267343598873,-113.06732656401127,23.183902461262498
506,-162.26666666666668,-197.12576447441796,-127.4075688589154,68.881992486345
507,-131.46666666666667,-143.93539825560694,-118.9979350777264,24.638362138926542
508,-132.8,-144.0467495432631,-121.5532504567369,22.223711061236674
509,-132.6,-147.19588193978012,-118.00411806021985,28.841636569376572
510,-129.0,-143.14462894529228,-114.85537105470773,27.949955277245078
511,-126.46666666666667,-147.22488071672763,-105.70845261660571,41.01847822086474
512,-136.4,-150.43776027719522,-122.36223972280479,27.738781516137298
513,-141.8,-153.28261910502613,-130.3173808949739,22.68979212480067
514,-134.66666666666666,-147.6055260588376,-121.7278072744957,25.567340277957914
515,-123.86666666666666,-135.37107331481354,-112.36226001851979,22.732844569525877
516,-131.06666666666666,-142.03249899426666,-120.10083433906667,21.668615296988612
517,-131.73333333333332,-145.25145100199205,-118.21521566467457,26.71196153203446
518,-137.13333333333333,-150.7764184802466,-123.49024818642005,26.958898757594348
519,-150.26666666666668,-185.8663038117172,-114.66702952161617,70.34530703765691
520,-135.0,-149.02583571683184,-120.97416428316816,27.715218442821868
521,-132.86666666666667,-144.9388335849835,-120.79449974834982,23.854745626161872
522,-143.2,-160.8135564760026,-125.58644352399739,34.80459739747035
523,-124.46666666666667,-138.4777245810956,-110.45560875223774,27.68601732925044
524,-143.53333333333333,-154.2174676087351,-132.84919905793157,21.11197659044637
525,-126.93333333333334,-140.8153573761711,-113.05130929049557,27.431044862021245
526,-141.26666666666668,-161.2124671707364,-121.32086616259696,39.41313937705997
527,-130.8,-143.24314455433193,-118.3568554456681,24.5878018537648
528,-134.06666666666666,-146.6547798415513,-121.47855349178205,24.87426157474607
529,-135.06666666666666,-150.00897752369772,-120.1243558096356,29.526184236293652
530,-133.53333333333333,-146.70913006207186,-120.3575366045948,26.03553127725434
531,-132.06666666666666,-146.5352689171082,-117.59806441622514,28.590130387173048
532,-140.46666666666667,-167.87047094217502,-113.06286239115832,54.150243664169125
533,-146.26666666666668,-161.76206593990378,-130.77126739342958,30.619093534735626
534,-132.46666666666667,-146.20329066940448,-118.73004266392886,27.143732650875823
535,-129.53333333333333,-140.09693397649227,-118.96973269017438,20.873800697418655
536,-130.33333333333334,-141.8374431561234,-118.82922351054327,22.73225803908524
537,-139.26666666666668,-156.50126482699952,-122.03206850633384,34.05577125180922
538,-133.13333333333333,-146.45860015548294,-119.80806651118371,26.330885962222304
539,-137.13333333333333,-150.11461345739116,-124.15205320927548,25.651164149453766
540,-132.66666666666666,-146.290716339267,-119.04261699406632,26.921284433614147
541,-117.0,-129.71300045010793,-104.28699954989207,25.121040318160926
542,-161.73333333333332,-223.97881535031127,-99.48785131635537,122.99781389204533
543,-132.73333333333332,-146.9915356656103,-118.47513100105635,28.17437764273695
544,-128.73333333333332,-139.35592525251582,-118.11074141415081,20.99036816150578
545,-143.8,-160.94693217005434,-126.65306782994567,33.88254221080034
546,-126.4,-141.55598154891695,-111.24401845108305,29.948400068562368
547,-135.66666666666666,-150.21669972250285,-121.11663361083046,28.751038628582137
548,-121.53333333333333,-134.6792918628305,-108.38737480383617,25.976570640140746
549,-135.0,-147.5262930581149,-122.4737069418851,24.752104287649296
550,-132.86666666666667,-145.52565261400127,-120.20768071933207,25.014307017296233
551,-129.2,-143.40870078351836,-114.99129921648162,28.076561992760677
552,-131.73333333333332,-145.13857010331463,-118.328096563352,26.488907531686205
553,-140.93333333333334,-156.67469917740917,-125.19196748925751,31.105126408502006
554,-119.66666666666667,-132.97116009864226,-106.36217323469108,26.289837495799695
555,-147.06666666666666,-157.8535409731423,-136.27979236019104,21.314992115618736
556,-131.06666666666666,-147.5529133648267,-114.58041996850663,32.5770198486943
557,-148.2,-163.63217035790996,-132.76782964209002,30.494152444908732
558,-135.93333333333334,-149.5646496785622,-122.30201698810447,26.935643465283853
559,-136.93333333333334,-150.78580784847296,-123.08085881819372,27.37265464331551
560,-142.86666666666667,-165.45716610272098,-120.27616723061236,44.63909596854408
561,-125.26666666666667,-138.6757238865433,-111.85760944679002,26.496456786186002
562,-134.13333333333333,-145.35830224164627,-122.90836442502037,22.180672267138842
563,-128.66666666666666,-141.00296564944884,-116.33036768388448,24.376673731709634
564,-134.86666666666667,-147.34908402039238,-122.38424931294097,24.66540537315822
565,-130.53333333333333,-142.95542053911916,-118.1112461275475,24.546192282216715
566,-121.73333333333333,-133.59951667430198,-109.8671499923647,23.447719623783367
567,-135.33333333333334,-144.14663614047495,-126.52003052619172,17.415191325072744
568,-153.93333333333334,-176.08159672082,-131.7850699458467,43.76523226895472
569,-137.66666666666666,-149.00634530866105,-126.32698802467226,22.40734006723888
570,-133.93333333333334,-146.11335455085424,-121.75331211581243,24.067867006077257
571,-143.73333333333332,-177.35326825913018,-110.11339840753647,66.43339187152463
572,-136.33333333333334,-145.77334061518866,-126.89332605147803,18.65356683199102
573,-138.33333333333334,-151.9410815401183,-124.72558512654838,26.889072542990807
574,-140.33333333333334,-164.29181881072466,-116.37484785594202,47.3422526807596
575,-151.33333333333334,-181.20069610299907,-121.46597056366761,59.01826459288308
576,-126.46666666666667,-140.08344578873732,-112.84988754459602,26.90691773916556
577,-130.26666666666668,-145.00649990759482,-115.52683342573853,29.126086055096536
578,-161.53333333333333,-223.16005179477605,-99.90661487189061,121.77512973601064
579,-152.86666666666667,-177.4881410492127,-128.24519228412066,48.65232665442516
580,-171.73333333333332,-245.23852303653524,-98.22814363013138,145.24713039812144
581,-139.4,-163.02704824372083,-115.77295175627918,46.68732875916834
582,-138.13333333333333,-152.87247155227396,-123.39419511439267,29.12471268337061
583,-137.4,-150.2157291135195,-124.58427088648051,25.324033380697212
584,-172.06666666666666,-246.8037661582499,-97.3295671750834,147.68139881364735
585,-129.06666666666666,-140.9974230166003,-117.13591031673303,23.57531665864863
586,-148.93333333333334,-192.81339717879146,-105.05326948787521,86.70752882855996
587,-148.73333333333332,-161.58321141201705,-135.8834552546496,25.391512142621377
588,-138.46666666666667,-162.88061819473387,-114.05271513859947,48.242259022101734
589,-135.26666666666668,-150.0261785967684,-120.50715473656497,29.16497137930287
590,-131.06666666666666,-145.13075488111213,-117.0025784522212,27.79080583374453
591,-130.86666666666667,-141.53320791037373,-120.20012542295962,21.077212550261212
592,-131.26666666666668,-148.47945631639882,-114.05387701693454,34.01267737509387
593,-149.33333333333334,-204.88485453796056,-93.78181212870612,109.77046759286193
594,-128.73333333333332,-144.75848710182188,-112.70817956484474,31.66589472743331
595,-148.0,-179.92494464625847,-116.07505535374153,63.08407088956768
596,-130.93333333333334,-146.65950683038147,-115.2071598362852,31.07510614981423
597,-136.6,-152.33955800028846,-120.86044199971154,31.101554087644345
598,-136.13333333333333,-152.49316179933618,-119.77350486733047,32.32721591614238
599,-131.8,-144.14118824460957,-119.45881175539047,24.386334971318124
